Name,Price
Toyota Fortuner 4x4 MT TRD Sportivo,7.590800230544549
Skoda Yeti Elegance,4.351466998949268
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,4.2483504411979816
Skoda Superb 3.6 V6 FSI,7.108930887431577
Maruti Swift LDI,10.745286219399091
Toyota Innova 2.5 VX (Diesel) 7 Seater,8.211050077222964
Hyundai i10 Magna 1.1,10.853137841105152
Skoda Fabia 1.4 TDI Active,3.1596605708309955
Toyota Etios Cross 1.4L VD,9.803216785145054
Honda Brio E MT,7.519249377150364
Toyota Innova Crysta 2.4 VX MT,13.607763905606259
Volkswagen Vento Diesel Highline,3.4774187373611225
Hyundai Verna 1.6 VTVT,6.569995793701012
Maruti Vitara Brezza VDi,11.53929498655745
Maruti Dzire LDI,6.0737255863470105
Mahindra Scorpio 2.6 DX,4.848044747123351
Hyundai i20 1.2 Sportz,8.009338902880291
Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,5.253506669062054
Toyota Corolla Altis Diesel D4DG,7.761680911467299
Hyundai Xcent 1.2 Kappa S Option CNG,14.915221572324818
Hyundai i20 Sportz 1.4 CRDi,8.966434880497651
Mercedes-Benz B Class B180,6.569129047259621
Hyundai Verna 1.6 SX VTVT AT,5.868052052432531
Honda City i VTEC CVT VX,2.3215946879168055
Maruti Swift Lxi BSIII,3.840437335296759
Ford EcoSport 1.5 TDCi Titanium,3.9179385967541718
Ford Endeavour Hurricane LE,4.9431143032089855
Volvo V40 Cross Country D3,5.4014282949637815
Maruti Celerio VXI AT,5.823923912855592
Toyota Corolla Altis G,6.535106756581603
Volkswagen Vento 1.6 Highline,4.435384885956894
Mercedes-Benz New C-Class C 200 Avantgarde Edition C,3.9386129025913412
Mini Cooper 3 DOOR D,8.502063547174462
Honda Amaze E i-Vtech,2.4865759123004603
Ford Fiesta Diesel Style,6.875096801831039
Mahindra Scorpio SLE BSIV,3.0328144860904285
Maruti SX4 ZXI MT BSIV,5.827577302303653
Hyundai Santro Xing GLS,5.15094376330555
Hyundai i10 Era,6.339049925465489
Mahindra XUV500 W10 2WD,6.511569791186834
Hyundai Verna 1.6 SX,9.31209811401779
Maruti Wagon R LXI BS IV,4.729367629205893
Toyota Prius 2009-2016 Z4,7.13847088923573
Maruti Alto K10 VXI AGS,4.758613347944643
Volkswagen Ameo 1.2 MPI Highline Plus 16,3.0852127085717527
Maruti Alto LXi,12.31322424779951
Mercedes-Benz S Class 2005 2013 S 350 L,5.604328998847392
Hyundai Creta 1.6 SX Option,5.739880436421086
Maruti Swift 1.3 ZXI,5.901109061693348
Maruti Eeco 7 Seater Standard,4.727621190153193
Volkswagen Polo Diesel Comfortline 1.2L,9.16965102863016
Hyundai i20 Asta (o) 1.4 CRDi (Diesel),2.370699761623558
Hyundai Santro Xing XG,9.798616542040914
Volkswagen Polo Petrol Comfortline 1.2L,5.903831648408112
Audi A6 2011-2015 2.0 TDI Premium Plus,14.2840826941271
Hyundai Elantra CRDi SX,6.381315010105911
Toyota Camry Hybrid 2.5,8.227937549311847
Hyundai Creta 1.6 CRDi SX,4.2034033257970735
Mitsubishi Pajero 2.8 GLX CRZ,5.421473924641488
Mahindra XUV500 AT W10 FWD,8.317061709011124
Hyundai Creta 1.6 SX Option Diesel,4.598180687486354
Mercedes-Benz E-Class 200 Kompressor Elegance,3.090529457171792
Volkswagen Vento 1.5 TDI Highline,9.79805281997669
Maruti SX4 Vxi BSIV,12.253775672231725
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,6.795562067252862
Mercedes-Benz New C-Class C 220 CDI Avantgarde,10.034484660977476
Jeep Compass 2.0 Longitude,8.910618758249804
Maruti Ciaz VDi Plus,5.524387026690433
Hyundai Grand i10 1.2 Kappa Asta,4.336568431152987
Maruti Zen VXI BSII,4.032720101359829
Maruti Baleno Zeta Automatic,6.019896388444088
Maruti Alto K10 VXI AGS,7.686943373601065
Renault Duster 110PS Diesel RxL,5.8393775132478964
Maruti Alto Std,11.576716422133352
Hyundai Creta 1.6 SX Option,12.082064053359936
Toyota Innova Crysta 2.4 ZX MT,5.767398210210405
Ford Ecosport 1.5 Ti VCT MT Titanium,8.518016572731963
Mahindra XUV500 W8 2WD,8.273271636553666
Toyota Corolla H4,3.53514603056205
Honda Amaze S AT i-Vtech,3.183983506498417
Maruti Baleno Alpha,6.849966224389775
Fiat Siena 1.2 ELX,7.204377023274786
Toyota Innova 2.5 ZX Diesel 7 Seater,3.106152697946472
Maruti Ciaz ZDi Plus,3.3282642090959618
Audi A6 2011-2015 2.0 TDI Premium Plus,6.975289172425971
Maruti Wagon R ZXI AMT 1.2,12.140959128710048
Hyundai i10 Sportz,6.710509305242948
Chevrolet Aveo U-VA 1.2 LS,5.910326926190156
Maruti Celerio VXI AT,8.871995225014839
Honda City V MT,7.078751157884352
Toyota Etios VD,8.664624626173804
Hyundai Grand i10 AT Asta,10.57383995675982
Ford EcoSport 1.5 Diesel Trend,12.625632625863734
Mercedes-Benz M-Class ML 350 4Matic,3.5200602895015978
Toyota Fortuner 4x2 4 Speed AT,6.781561133879204
Ford EcoSport 1.5 Ti VCT AT Titanium,10.379296152602489
Mahindra XUV500 W10 2WD,2.1957163349456574
Honda City i-VTEC CVT VX,3.778208127229828
Hyundai Creta 1.6 SX,2.150661982863069
Maruti Eeco 5 STR With AC Plus HTR CNG,10.615659734793958
Hyundai Santa Fe 2WD AT,5.11923445135856
Maruti Swift Dzire ZXi,10.795812660332864
Maruti Dzire AMT ZXI Plus,2.959168707846256
Audi Q5 2008-2012 2.0 TDI,4.022112888896293
Skoda Superb Elegance 1.8 TSI AT,8.7283440400663
Toyota Camry Hybrid 2.5,8.65128371329659
Maruti Ciaz AT ZXi,14.005706336281673
Toyota Etios Liva GD,13.383469770942373
Honda City V MT,3.623204545050374
Maruti Wagon R Duo Lxi,5.136695600963696
Fiat Avventura MULTIJET Emotion,5.8227326301352065
Hyundai i20 1.4 CRDi Sportz,4.248288190300032
Audi Q5 2.0 TDI Premium Plus,6.684517977896211
Hyundai i20 1.4 CRDi Magna,11.437640176765168
Toyota Etios Liva V,10.868540544013058
Mercedes-Benz GLE 250d,3.3698623593600114
Jeep Compass 2.0 Limited,4.3310229627795005
Maruti Swift Lxi BSIII,3.4112654096244635
Maruti Alto 800 2016-2019 VXI,3.504564775628487
Volkswagen Jetta 2007-2011 1.9 TDI Trendline,10.398133063241595
Honda CR-V 2.0 AT,4.339313284856111
Hyundai i20 Asta (o) 1.4 CRDi (Diesel),7.101524124604195
Hyundai Elantra 2.0 SX Option AT,11.24341785696246
Hyundai Santro Xing GLS LPG,4.504425010345284
Chevrolet Enjoy Petrol LS 7 Seater,7.438093509080339
Hyundai i20 Magna Optional 1.4 CRDi,7.016350695707156
Mercedes-Benz M-Class ML 350 4Matic,12.449953232663997
Skoda Yeti Ambition 4X2,3.153954463094051
Honda Jazz VX,14.05189829499221
Nissan Sunny 2011-2014 Diesel XL,3.460243233757771
BMW 7 Series 740Li,3.991348098863565
BMW 3 Series 320d Luxury Line,8.596800398138459
Maruti SX4 Vxi BSIII,12.22435299902292
Honda City 1.5 V MT,10.328173444207067
Maruti Swift Dzire VXi,6.081802107988122
Skoda Superb Style 1.8 TSI AT,9.642322546456626
Maruti Alto K10 VXI,11.062125236362359
Honda Jazz 1.2 SV i VTEC,6.002072140287014
Maruti Swift Dzire VXI,9.58221355284341
Audi A4 2.0 TDI 177 Bhp Premium Plus,12.566173460727214
Hyundai Xcent 1.2 VTVT SX,5.338405468309325
Maruti Alto 800 2016-2019 CNG LXI,7.4777570643040265
Toyota Innova Crysta 2.8 ZX AT,5.128343276016982
Volvo XC60 D5,3.8400243624469237
Ford EcoSport 1.5 Diesel Trend,3.2502891792415056
Hyundai i20 Sportz 1.2,3.648818419747117
Toyota Etios Liva G,3.9082504032938576
Honda City i VTEC CVT VX,6.047953876204705
Maruti Swift VXI BSIII,10.696697068602067
Honda City 1.5 V AT,9.062573587159392
Hyundai i10 Magna 1.1,6.095786236471301
Tata Manza Aqua Quadrajet,5.622014210554256
Skoda Superb 3.6 V6 FSI,3.3784232193722397
Maruti Swift Vdi BSIII,3.592418586577419
Volkswagen Vento Petrol Highline,6.60416182575975
BMW X6 xDrive 40d M Sport,6.184983845996999
Audi A4 35 TDI Premium,5.281852929597479
Hyundai Creta 1.6 CRDi AT SX Plus,5.002424235984051
Hyundai i10 Sportz 1.2,3.237255696350473
BMW 3 Series 320d Highline,9.061624156556654
Maruti Ritz VXI,2.61213313067181
Hyundai EON Era Plus,6.162310232005392
Toyota Innova Crysta 2.4 VX MT,9.687372479676636
Hyundai Elantra CRDi SX,7.324234862238419
Chevrolet Cruze LTZ,3.671051816190948
Maruti SX4 ZXI MT BSIV,8.186818617580034
Hyundai i20 1.2 Asta Option,7.6111941240400105
Volkswagen Polo Diesel Comfortline 1.2L,7.710969153257621
Audi A6 35 TDI Matrix,14.668884034272143
Honda City i VTEC CVT VX,10.261947734330096
Isuzu MUX 4WD,3.88329339681776
Maruti Swift Dzire VDI,6.3013685986085335
Toyota Prius 2009-2016 Z4,8.78056549529623
Mercedes-Benz SLC 43 AMG,4.247392025885817
Audi A6 2.8 FSI,10.54462770257959
Volkswagen Ameo 1.5 TDI Highline,2.0867324276996544
Chevrolet Optra 1.6 LS,5.8428267730060055
Renault Koleos 2.0 Diesel,2.8364424477787806
Toyota Etios Liva GD SP,3.664423955661909
Toyota Innova 2.5 G (Diesel) 7 Seater,6.328453993552693
Hyundai Xcent 1.1 CRDi Base,4.060752383114215
Maruti Swift Dzire ZXI,2.635607933855928
Honda Brio E MT,5.52496652663521
Toyota Innova 2.5 GX 7 STR,3.5212567466068156
Maruti Swift Dzire LDI,8.952828873387837
Renault Koleos 2.0 Diesel,2.9946145882114066
Volvo V40 D3 R Design,6.547548467076269
Renault KWID RXT,4.4025548942477055
Audi A6 2011-2015 35 TFSI Technology,8.147766497365883
Ford Endeavour 3.2 Trend AT 4X4,3.033330387118296
Tata Nano XTA,4.783221537667862
Jeep Compass 2.0 Longitude,9.101828376127056
BMW 5 Series 520d Sedan,14.731218412642768
Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,3.2493917758440536
Hyundai Santro Xing GLS LPG,5.805520493100235
Land Rover Discovery Sport TD4 HSE,9.977614408357091
Maruti Swift Dzire VXi,7.061029505768795
Toyota Prius 2009-2016 Z4,7.421230298145292
Maruti Eeco 7 Seater Standard,7.23118163251078
Toyota Fortuner 4x2 AT,4.23381710332671
Hyundai i20 1.2 Magna,6.988540473049725
Hyundai i20 1.4 CRDi Sportz,11.90705976418371
Maruti Ciaz VXi Plus,2.6737917173752135
Hyundai i20 Asta Optional with Sunroof 1.2,3.504050544411256
Toyota Fortuner 2.8 4WD MT,2.520416899685265
Toyota Innova 2.5 G3,4.389396490436466
Maruti Wagon R LXI Minor,2.573560564753662
Mercedes-Benz R-Class R350 4Matic Long,2.164553070536584
Tata Bolt Quadrajet XE,3.7429100561941615
Maruti Wagon R LXI Minor,6.343863765123555
Hyundai Santro Xing XP,7.070577988259637
BMW 6 Series Gran Coupe,5.401492984171763
BMW 5 Series 520d Luxury Line,2.8991247019466364
Audi A4 35 TDI Premium Plus,4.386729247413003
Maruti Swift Ldi BSIII,3.042227485946973
Maruti Swift Dzire VXI,7.114350229254691
Volkswagen Vento Diesel Highline,7.638961364916524
Hyundai Grand i10 Sportz,7.460752441583785
Maruti Ritz VDi,1.2221262472763224
Honda CR-V RVi MT,8.76007826659865
Maruti 800 AC,7.924227859717537
Maruti Ciaz ZDi Plus SHVS,10.328182244108
Toyota Innova Crysta 2.4 ZX MT,4.344514332513178
Mitsubishi Pajero Sport 4X4,4.810343058494899
Jaguar XJ 3.0L Portfolio,7.8104559576209835
Audi Q7 35 TDI Quattro Technology,6.002831815068216
Volkswagen Polo 1.2 MPI Highline Plus,2.4012682216174692
Maruti Swift ZDi,9.681266154965503
Ford Ikon 1.3 Flair,2.476491868136848
Volkswagen Vento 1.6 Comfortline,8.574045292411032
Volvo V40 D3 R Design,7.5413686342352175
Toyota Prius 2009-2016 Z4,7.210876250237637
Maruti Ritz ZDi,3.215343004254276
Maruti Alto K10 2010-2014 VXI,4.6943180263760675
Jeep Compass 2.0 Limited 4X4,3.169949971286221
Renault KWID RXL,11.549925369265605
Hyundai Verna 1.6 SX VTVT,10.149484610602453
Maruti Swift Lxi BSIII,14.086147699951308
Volkswagen Vento Petrol Highline,8.53345531864337
Hyundai i10 Magna,2.2023974648248315
Maruti Swift Dzire LXI,6.150929370684536
Honda CR-V 2.4 AT,2.9567235405899495
Audi A6 2.8 FSI,2.834916716028177
Tata Nano Twist XT,6.382775476079131
Mini Cooper 3 DOOR D,8.760004922150006
Volvo S60 D4 Momentum,2.324592012186388
Maruti Ertiga ZDI,4.027528256460642
Volkswagen Jetta 2007-2011 1.9 Highline TDI,14.568550287747104
Skoda Laura Ambition 2.0 TDI CR AT,8.6573413417257
Mercedes-Benz CLA 200 Sport Edition,3.6892327780258976
Hyundai Verna 1.6 SX VTVT (O) AT,2.843648422901509
Tata Manza Club Class Quadrajet90 LX,4.41262667564785
Maruti Ciaz Alpha,9.31150812557555
Maruti Alto K10 VXI,1.7488789524682797
Tata Indigo GLE,3.065402418832038
Hyundai i10 Magna 1.1,8.719039484412193
BMW X1 sDrive20d,14.65552459464865
Chevrolet Sail Hatchback LS ABS,6.4512830340258
Audi Q3 2.0 TDI Quattro,2.7258951390581974
Toyota Innova Crysta 2.4 ZX MT,6.630205603203559
Toyota Fortuner 4x4 MT TRD Sportivo,5.1044721575670575
Ford Ikon 1.3 Flair,3.157237256949903
Honda City i DTEC V,8.050793411523113
Honda City i-VTEC S,6.0461047478132155
Jeep Compass 2.0 Limited,7.972021823240358
Mitsubishi Pajero Sport 4X2 AT DualTone BlackTop,6.465189290590437
Chevrolet Beat Diesel LT,6.957666281776768
Mercedes-Benz A Class A180 Sport,3.140630380498261
Ford Figo Diesel Titanium,4.112611710403376
Maruti Swift Ldi BSIII,4.224500732909063
BMW 5 Series 2003-2012 525d,4.240368174181626
Toyota Innova Crysta 2.4 GX MT 8S,5.824655873568504
Maruti Wagon R Stingray VXI,6.355927507224359
Nissan Sunny 2011-2014 Diesel XV,7.1921180040347
Mahindra XUV500 W8 2WD,6.87520175290605
Maruti Grand Vitara AT,6.400037986369912
Hyundai i20 Sportz Option Diesel,3.0716582332235456
Toyota Innova 2.5 G (Diesel) 8 Seater,2.6110271631783575
Volvo V40 D3 R Design,5.181132941744255
Honda City ZX GXi,11.0903642531196
Hyundai Santro Xing GL Plus LPG,9.777765364284775
Jeep Compass 2.0 Limited,10.083236008512479
BMW 5 Series 530d M Sport,4.797436288607887
Fiat Avventura MULTIJET Emotion,3.965982016827935
Volkswagen Vento 1.6 Comfortline,3.3149913981225954
BMW 6 Series Gran Coupe,10.009220841815253
Ford Endeavour 3.2 Titanium AT 4X4,11.791534853740202
Skoda Octavia Classic 1.9 TDI MT,5.305010089133261
Hyundai Grand i10 1.2 Kappa Magna,6.173916021140634
Volkswagen Vento Diesel Comfortline,4.0853051372022104
Mercedes-Benz E-Class E250 CDI Avantgrade,12.528868404571256
Maruti Wagon R Stingray VXI,4.425829634226124
Toyota Corolla H4,2.535666713288462
Mahindra Scorpio 1.99 S10 4WD,3.9568304445962488
Hyundai i20 Sportz Option,5.878916079218587
Tata Zest Quadrajet 1.3 75PS XE,8.551565174701476
Renault KWID RXT Optional,9.162984719745605
Renault Koleos 2.0 Diesel,5.855598429288999
Toyota Fortuner 4x2 AT,1.7086949694548568
Skoda Fabia 1.2 MPI Classic,8.564411873686947
Maruti Swift Dzire VDi,3.2842601874685604
Honda Amaze S AT i-Vtech,9.752075762029556
Maruti A-Star Vxi,15.85050429340179
Ford Ikon 1.3 Flair,7.493552176073499
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,4.693985532827404
Nissan Terrano XL D Option,3.6407547007862133
Honda Accord 2.4 MT,6.710663471762669
Hyundai Santro Xing GLS,9.701596995670027
Maruti Alto 800 VXI,3.2059426696680253
Honda BR-V i-VTEC S MT,3.6212851611599177
Chevrolet Aveo U-VA 1.2 LS,9.31327067510049
BMW 3 Series 320d,6.44483447736354
Honda Amaze S i-Vtech,7.007362133919954
Toyota Innova 2.5 V Diesel 7-seater,7.2453593632827955
Renault Duster 85PS Diesel RxL,3.0900787481845136
Maruti Vitara Brezza ZDi Plus Dual Tone,2.989306996889483
Toyota Corolla Altis 1.8 G,4.501895197994327
Volkswagen Polo Petrol Trendline 1.2L,4.238935084696475
Mahindra XUV500 W8 2WD,3.1699959535462594
Volkswagen Polo Petrol Comfortline 1.2L,6.543025157828269
Hyundai Santro Xing XG,2.8030149393220563
Maruti Swift VXI BSIII,10.079042471634477
Hyundai Grand i10 AT Asta,9.392249140744088
Hyundai Verna CRDi 1.6 SX Option,6.434594920862215
Maruti Alto LX BSIII,7.163936326451924
Ford EcoSport 1.5 Ti VCT MT Titanium BE,9.501665602773205
Toyota Innova Crysta 2.4 VX MT,6.360443477628462
Fiat Siena 1.2 ELX,10.318122976332823
Hyundai Elantra 2.0 SX Option AT,7.193409330365238
Ford Ecosport 1.5 DV5 MT Titanium,4.535112978477963
Toyota Innova Crysta 2.4 GX MT 8S,8.105100457411023
Renault KWID Climber 1.0 AMT,6.646147953339549
Jaguar XF 2.2 Litre Luxury,6.315126554240824
Honda City i-VTEC VX,5.358309100177876
Maruti Wagon R Vx,9.176551400055846
Ford Fiesta 1.6 ZXI Duratec,5.330135330416424
Hyundai Verna 1.6 SX,7.678185737527569
BMW 7 Series 730Ld,13.134438039751988
Tata Zest Revotron 1.2 XT,2.029011220463624
Hyundai i10 Era 1.1 iTech SE,7.850371314072025
Maruti Eeco CNG 5 Seater AC,6.350945069021093
Maruti Dzire VDI,3.1045184965669703
Porsche Panamera Diesel,6.706394743774274
Skoda Fabia 1.4 TDI Active,4.151707023114537
Honda Jazz VX Diesel,3.3938265048943546
Mini Cooper 3 DOOR D,11.61189363308155
Datsun redi-GO T Option,8.066571307104379
Maruti Eeco CNG 5 Seater AC,6.014245360085222
Maruti Eeco 7 Seater Standard,5.1980671691757525
Chevrolet Aveo U-VA 1.2 LT,6.903238626625732
Maruti Swift Dzire LDI,3.778623983437744
Hyundai i20 Active S Diesel,2.9370086185922015
BMW X1 sDrive 20d Sportline,4.474454516195865
Honda CR-V 2.4L 4WD AT,13.0417093430505
Toyota Corolla Altis 2008-2013 1.8 VL AT,8.2364068803697
Honda Accord 2001-2003 2.3 VTi L AT,7.276451358225205
Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,6.451121316287002
BMW X1 sDrive20d,7.6665109125750766
Nissan Micra Diesel XV Premium,3.2049237534707986
Toyota Innova Crysta 2.8 ZX AT,2.654503325697835
Mercedes-Benz E-Class 200 Kompressor Elegance,7.20872965313731
Hyundai Elantra SX,2.4132192685140184
Hyundai Getz GLE,4.626053112216931
Mercedes-Benz GLE 350d,7.969042694238646
Honda Civic 2006-2010 1.8 V MT,1.8462662068264803
Maruti Swift Ldi BSIII,3.201591664335271
Hyundai i10 Magna 1.2,8.608039364401844
Audi TT 2.0 TFSI,3.7634810230974045
Honda City i VTEC V,10.20200861363411
Maruti Wagon R AMT VXI,10.403777673631271
Maruti Alto 800 2016-2019 LXI,9.38340436204988
Tata Hexa XTA,5.840530611710709
Maruti Vitara Brezza VDi,9.919168503706114
Mercedes-Benz E-Class 280 CDI,3.790009744492215
Hyundai Verna 1.6 SX VTVT (O),9.558592610858675
Volkswagen Vento Diesel Highline,3.217308689957232
Honda Civic 2006-2010 1.8 V MT,4.6181204891273815
Mahindra XUV500 W10 2WD,6.070477885744096
Honda Civic 2006-2010 1.8 V MT,7.531663662129638
BMW X1 sDrive 20d xLine,6.140319088607771
Mercedes-Benz S Class 2005 2013 S 350 CDI,5.426387679749774
Maruti Ertiga VDI,6.592421213794393
Hyundai Grand i10 1.2 CRDi Sportz,3.0357703361282224
Maruti Baleno Alpha 1.2,3.8414462881905367
Ford Endeavour 3.2 Titanium AT 4X4,9.119738021968939
Honda Civic 2010-2013 1.8 V MT,8.876952520008281
Honda CR-V 2.4L 4WD AT,3.0876458263391755
Honda City i DTEC V,5.815350837555749
Mahindra Xylo D4 BS III,6.929712215725496
ISUZU D-MAX V-Cross 4X4,7.645618436801422
Hyundai Accent GLE,6.788863444453285
Maruti 800 Std BSIII,10.120230893857137
Nissan Terrano XL Plus 85 PS,2.346367342642594
BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,2.740866379341571
Hyundai Grand i10 Asta,4.519373198756453
Maruti Dzire VDI,6.540505571503842
Jaguar XF 2.2 Litre Luxury,4.021288199689585
Honda Jazz 1.5 S i DTEC,5.242377392481707
Maruti Ertiga ZDI,6.832741692913735
Hyundai Grand i10 Asta Option,5.465907748423873
Toyota Innova Crysta 2.8 GX AT,7.984614376724864
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,7.199266643907159
Maruti Eeco CNG 5 Seater AC,3.5145177742717237
Mercedes-Benz E-Class E270 CDI,8.3004785013127
Skoda Superb Elegance 2.0 TDI CR AT,10.44470437528286
BMW X1 sDrive 20d Exclusive,3.4314723280301562
Maruti Ciaz ZXi Option,3.395060242052166
Toyota Fortuner 2.8 2WD AT,10.211512185173454
Mahindra Xylo H4,8.678156004913404
Hyundai i20 Asta Option 1.2,3.0557946284640503
Volkswagen CrossPolo 1.5 TDI,11.269381379026605
Ford Endeavour Hurricane LE,6.432564332894061
Fiat Punto 1.2 Dynamic,5.569764173665946
Hyundai Santro Xing GLS,4.8598022820661955
Hyundai Verna 1.6 SX VTVT,8.952012645606548
Hyundai Verna 1.6 SX,6.457134538576198
Maruti Alto 800 LXI,7.018810895921582
Maruti Swift Dzire VDI,4.326885917102253
Volkswagen Vento 1.6 Comfortline,6.373889767316183
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,7.602016379807821
Maruti Swift 1.3 ZXI,3.1544497166757477
Honda City 1.5 S AT,6.535638079704359
Audi A4 2.0 TDI 177 Bhp Technology Edition,5.8786672986466035
Chevrolet Spark 1.0 LS,6.672641931159767
Hyundai Verna CRDi 1.4 E,5.002114119473962
Maruti Ritz VDi,10.229586599604016
Mercedes-Benz GLE 350d,5.977084268380113
Honda Civic 2010-2013 1.8 V MT,7.356014363700509
Honda CR-V AT With Sun Roof,8.631730995710221
Maruti Ciaz VXi Plus,5.592644525806048
Mahindra Xylo D4,6.626508856128276
Audi A4 New 2.0 TDI Multitronic,7.809401196951954
Hyundai Creta 1.6 SX Automatic Diesel,3.2038717784179984
BMW 5 Series 2013-2017 520d Luxury Line,4.14273769233485
Volkswagen Passat Diesel Highline 2.0 TDI,6.287200423944587
Mahindra Scorpio VLX,6.720296432495057
Maruti Celerio VXI AT,6.458155588172098
Skoda Octavia Ambition 1.4 TSI MT,4.334563273337308
Jeep Compass 2.0 Longitude,9.3542533773877
Hyundai i20 1.2 Magna,3.887051366034653
Volkswagen Vento 1.6 Highline,3.9714452287376076
Mercedes-Benz GLE 250d,3.561900422190964
Maruti Swift Lxi BSIII,6.131840501977622
Tata Nano XTA,4.210160758646339
Maruti Wagon R VXI,3.8213032821642914
Maruti Swift VDI,11.458355976642501
BMW 3 Series 320d,11.093882260514057
Mitsubishi Pajero Sport 4X4,5.785332908507703
BMW 3 Series 320d,12.242281922297778
Honda City i VTEC VX,9.0626587898855
Honda City i VTEC VX Option,10.024867361357597
Maruti Ertiga ZDI,4.909283999105527
Toyota Etios Cross 1.4L VD,11.303156311126202
Mahindra TUV 300 2015-2019 T8,5.143717385707274
Skoda Superb Style 1.8 TSI AT,6.644784008782568
Skoda Octavia Ambition 1.4 TSI MT,4.61229082785929
Audi RS5 Coupe,3.4628823544195475
Maruti Celerio ZDi,1.7055389058747679
Ford Endeavour 3.2 Trend AT 4X4,7.646311762937414
Hyundai Verna 1.6 SX VTVT,7.17154606826591
Mahindra Thar CRDe,2.909417557723562
Hyundai i10 Era 1.1,14.879318439213804
Audi A6 2.8 FSI,4.363045553589415
Maruti Alto LXi,8.296373736970608
Toyota Innova 2.5 G4 Diesel 8-seater,8.227242316613992
Mercedes-Benz New C-Class C 220 CDI CLASSIC,6.501300663298971
Mercedes-Benz B Class B180,6.897830229163962
Land Rover Range Rover 2.2L Prestige,10.131432272398051
Toyota Fortuner 4x2 4 Speed AT,3.36388754005386
Volkswagen Polo Petrol Comfortline 1.2L,1.6953706735056375
Chevrolet Spark 1.0 LS,1.9575163540952776
Audi A4 35 TDI Premium Plus,6.665778211526905
BMW 5 Series 2003-2012 525d,6.255232919054621
Maruti Ciaz VDi Plus SHVS,8.310501214494405
Audi A6 2.0 TDI Design Edition,6.971007677489582
Hyundai Grand i10 1.2 Kappa Sportz,3.878097873485336
Maruti Dzire AMT ZDI Plus,9.340893556054297
Ford Endeavour XLT TDCi 4X2,7.658176231011173
Maruti Baleno RS Petrol,1.7744005203059956
Maruti Wagon R LX BSIII,5.26310693482377
BMW X1 sDrive 20d Sportline,6.86656999668753
Honda Jazz 1.2 V CVT i VTEC,7.957615539532637
Maruti Celerio VXI,7.088522644489577
Mercedes-Benz New C-Class C 220 CDI CLASSIC,6.048224606209232
Maruti Celerio CNG VXI MT,2.9574965929848984
Toyota Camry Hybrid 2.5,7.128877471099989
BMW 3 Series 320d Sedan,5.7738445643294165
Maruti Alto 800 2016-2019 LXI,5.945675065395777
Mercedes-Benz E-Class E250 CDI Avantgrade,6.896633427546933
Toyota Innova 2.5 G (Diesel) 8 Seater,7.421048537455044
Maruti Ertiga SHVS ZDI Plus,10.725849686932161
Toyota Innova Crysta 2.4 GX MT,3.9451438165309627
Mercedes-Benz E-Class E 200 CGI,2.265110779547941
Maruti Baleno Alpha 1.3,8.424807715826937
Toyota Innova Crysta 2.8 ZX AT,7.4704513463345394
Mahindra Xylo D4 BS III,2.8840771807423113
Maruti Ertiga VXI CNG,12.029070997505329
Tata Indigo eCS eLX BS IV,2.646520472478392
Audi Q5 30 TDI quattro Premium Plus,3.36288274037323
Hyundai Verna Transform VTVT,4.9526521995024995
Honda Amaze VX i-DTEC,9.63239662551053
Honda City i DTEC VX,6.040912393770248
Mercedes-Benz E-Class 2009-2013 E 250 Elegance,7.807564496669367
Jeep Compass 2.0 Limited Option 4X4,5.755341724613955
Mercedes-Benz S Class 2005 2013 S 350 CDI,2.0935496676432424
Land Rover Discovery SE 3.0 TD6,2.511761730847291
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2.9689392183203926
Volvo V40 Cross Country D3,2.39493235445077
Hyundai Xcent 1.1 CRDi Base,4.001777436410744
Maruti Baleno Alpha,5.902467475356736
Maruti Alto 800 2016-2019 CNG LXI,2.8549266951212817
Ford Ikon 1.3 Flair,6.099579486645365
Hyundai Verna 1.6 SX CRDi (O),3.60124459920774
Nissan Terrano XL,6.343521261276716
Volkswagen Polo Diesel Comfortline 1.2L,6.3166225659511435
Mercedes-Benz CLA 200 CDI Sport,3.330470692516318
Maruti Vitara Brezza ZDi Plus,8.422693411666106
Renault Duster 110PS Diesel RxZ,12.382756203745803
Maruti Vitara Brezza ZDi Plus Dual Tone,7.434972753283781
Datsun redi-GO T Option,6.828862443430422
Hyundai Verna 1.6 SX,15.668639867057635
Audi A4 2.0 TDI,10.193397092847285
Honda Amaze S i-Vtech,6.82503561154413
Maruti Baleno LXI,5.988896881872332
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,6.622011273395489
Maruti Alto Green LXi (CNG),10.075021473563275
Renault Duster 110PS Diesel RxZ,6.036846009099759
Mahindra XUV500 W10 2WD,12.17767165517298
Mercedes-Benz SLC 43 AMG,3.136604464337103
Tata Zest Revotron 1.2T XMS,6.975075665705844
